,datetime,ws,wdir,temp,Unnamed: 0,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
177,2022-08-23 17:00:00,3.34,348.20000000000005,0.0,2004.0,0.9932606373731252,244.36908771385455,6.909324615246787,278.2703094482422,58188.55078125,-0.0042310719496613,6.598489379882835
178,2022-08-23 18:00:00,3.34,332.04999999999995,0.0,2005.0,0.3712503705038925,241.7285913481384,6.157035214553808,276.5826873779297,58196.546875,-0.004312690825943,5.840203857421898
179,2022-08-23 19:00:00,2.505,328.5,0.0,2006.0,0.14767173508231,125.75266209557124,4.828284507646886,276.56622314453125,58259.25390625,-0.0042740569789314,4.51429138183596
180,2022-08-23 20:00:00,2.335,329.95000000000005,0.0,2007.0,0.2062338366923509,90.59985620303834,4.102502617342632,276.4600524902344,58312.2578125,-0.004278243839278,3.7882019042968977
181,2022-08-23 21:00:00,1.67,175.5,0.0,2008.0,0.2923833514917738,71.06732466059921,3.349660713622353,275.87432861328125,58377.91015625,-0.0042381060912501,3.0383087158203352
182,2022-08-23 22:00:00,0.165,99.64999999999999,0.0,2009.0,0.4009864212262529,69.39534242800003,2.425643813114556,275.13356018066406,58386.76953125,-0.0042251514000919,2.11524353027346
183,2022-08-23 23:00:00,1.67,275.85,0.0,2010.0,0.3942891498969042,67.15959670221226,2.7034353227216883,275.1025390625,58387.23828125,-0.0042754867599821,2.389337158203148
184,2022-08-24 00:00:00,2.0,173.4,0.0,2011.0,0.3553460182411802,32.85481774117299,3.7814871402526764,275.7730255126953,58378.0390625,-0.0045158400827954,3.4497314453125227
185,2022-08-24 01:00:00,2.17,329.20000000000005,0.0,2012.0,0.4906431743439365,44.01339078577303,3.3766007133579246,275.5823669433594,58335.28515625,-0.004551017107225,3.0422607421875227
186,2022-08-24 02:00:00,2.505,338.35,0.0,2013.0,0.649626138867923,42.65990714250904,3.011668322259002,275.2153625488281,58303.45703125,-0.0046126610907849,2.6727996826172102
187,2022-08-24 03:00:00,1.335,214.1,0.0,2014.0,0.7321022730332651,43.30670140683211,2.841524817918681,274.79042053222656,58278.03515625,-0.0046385148331558,2.5007568359375227
188,2022-08-24 04:00:00,0.835,23.849999999999998,0.0,2015.0,0.7425971382996438,43.41558635717529,2.5537494379418018,274.2681884765625,58265.66796875,-0.0047121145223406,2.207574462890648
189,2022-08-24 05:00:00,0.67,69.5,0.0,2016.0,0.79786823659747,48.512875147481815,2.0603235659412737,273.81219482421875,58278.921875,-0.0047849850442249,1.7087951660156475
