YEAR	MONTH	DAY	HOUR	MINUTE	Time	T	RH	FF	DIR	P	SWIN	SWOUT	LWIN	LWOUT	PP	SNOW	T_z	RH_z	FF_z
2019	6	4	22	0	2019/6/4 21:0	6.54	77.238	2	345.85	946	65.729	9.383	285.702	343.447	0	NA	1.1	1.1	1.2
2019	6	4	23	0	2019/6/4 22:0	5.542	78.722	1.532	300.883	946.55	9.556	1.081	312.273	333.658	0	NA	1.1	1.1	1.2
2019	6	4	24	0	2019/6/4 23:0	5.438	77.8	1.24	292.433	947	0.868	0.174	324.38	330.868	0	NA	1.1	1.1	1.2
2019	6	5	1	0	2019/6/5 0:0	4.915	77.873	1.187	211.683	947	0	0	310.727	327.227	0	NA	1.1	1.1	1.2
2019	6	5	2	0	2019/6/5 1:0	4.423	79.102	1.37	319.6	947	0	0.025	321.822	326.65	0	NA	1.1	1.1	1.2
2019	6	5	3	0	2019/6/5 2:0	4.138	80.708	1.442	271.433	947	0	0	314.625	325.047	0	NA	1.1	1.1	1.2
2019	6	5	4	0	2019/6/5 3:0	3.91	81.717	1.378	307.633	947	0.008	0.312	299.948	323.078	0	NA	1.1	1.1	1.2
2019	6	5	5	0	2019/6/5 4:0	3.725	83.643	0.863	277.867	947	9.383	1.123	300.185	322.033	0	NA	1.1	1.1	1.2
2019	6	5	6	0	2019/6/5 5:0	3.653	83.595	0.678	206.517	947	42.964	3.665	286.888	321.738	0	NA	1.1	1.1	1.2
2019	6	5	7	0	2019/6/5 6:0	3.76	83.68	1.245	213.067	947	99.084	8.037	279.223	325.358	0	NA	1.1	1.1	1.2
2019	6	5	8	0	2019/6/5 7:0	5.753	79.893	1.347	274.15	947	344.175	27.541	291.922	342.78	0	NA	1.1	1.1	1.2
2019	6	5	9	0	2019/6/5 8:0	9.08	68.072	0.697	141.267	947.617	554.155	48.931	281.018	371.042	0	NA	1.1	1.1	1.2
2019	6	5	10	0	2019/6/5 9:0	9.498	66.892	1.153	140.317	947	542.127	54.492	263.838	377.283	0	NA	1.1	1.1	1.2
2019	6	5	11	0	2019/6/5 10:0	11.458	59.427	0.8	143.617	947	695.813	74.267	267.187	399.705	0	NA	1.1	1.1	1.2
2019	6	5	12	0	2019/6/5 11:0	12.828	55.383	1.113	161.483	946.5	768.832	88.417	271.502	417.573	0	NA	1.1	1.1	1.2
2019	6	5	13	0	2019/6/5 12:0	14.127	50.458	1.203	157.233	946	820.798	99.998	275.09	432.343	0	NA	1.1	1.1	1.2
2019	6	5	14	0	2019/6/5 13:0	15.372	41.343	1.207	146.467	945.317	843.583	106.462	280.047	448.038	0	NA	1.1	1.1	1.2
2019	6	5	15	0	2019/6/5 14:0	16.483	37.923	1.188	224.017	945	735.963	91.575	284.292	448.968	0	NA	1.1	1.1	1.2
2019	6	5	16	0	2019/6/5 15:0	16.487	33.117	2.308	306.75	944.233	753.195	97.427	279.438	446.373	0	NA	1.1	1.1	1.2
2019	6	5	17	0	2019/6/5 16:0	16.103	32.233	2.695	337.167	944	659.913	87.398	274.258	434.3	0	NA	1.1	1.1	1.2
2019	6	5	18	0	2019/6/5 17:0	16.645	30.25	3.268	319.65	943.917	552.845	75.307	274.662	421.675	0	NA	1.1	1.1	1.2
2019	6	5	19	0	2019/6/5 18:0	16.232	27.673	3.662	325.3	943	431.452	61.151	272.665	409.658	0	NA	1.1	1.1	1.2
2019	6	5	20	0	2019/6/5 19:0	15.145	30.115	3.705	319.817	943	315.487	47.471	273.342	394.602	0	NA	1.1	1.1	1.2
2019	6	5	21	0	2019/6/5 20:0	12.898	36.023	2.397	308.183	943	183.13	28.679	270.398	377.943	0	NA	1.1	1.1	1.2
2019	6	5	22	0	2019/6/5 21:0	11.303	40.192	1.193	192.55	943.85	71.313	10.802	270.152	360.667	0	NA	1.1	1.1	1.2
2019	6	5	23	0	2019/6/5 22:0	8.02	50.34	1.597	316.6	944	11.441	2.062	276.125	339.275	0	NA	1.1	1.1	1.2
2019	6	5	24	0	2019/6/5 23:0	7.317	53.445	1.312	272.417	944.267	0.283	0.597	302.793	333.3	0	NA	1.1	1.1	1.2
2019	6	6	1	0	2019/6/6 0:0	6.632	57.505	1.662	276.3	945	0	0	312.792	332.318	0	NA	1.1	1.1	1.2
2019	6	6	2	0	2019/6/6 1:0	5.952	59.853	1.345	235.8	945	0	0.299	278.752	326.488	0	NA	1.1	1.1	1.2
2019	6	6	3	0	2019/6/6 2:0	4.772	64.627	1.395	233.65	945	0	0.918	254.672	319.367	0	NA	1.1	1.1	1.2
2019	6	6	4	0	2019/6/6 3:0	4.15	67.278	1.3	256.217	945	0	1.356	249.28	315.098	0	NA	1.1	1.1	1.2
2019	6	6	5	0	2019/6/6 4:0	3.453	71.135	1.333	230.95	945	8.383	2.25	248.58	313.615	0	NA	1.1	1.1	1.2
2019	6	6	6	0	2019/6/6 5:0	3.457	71.695	1.265	265.617	945.883	27.361	3.72	248.785	314.168	0	NA	1.1	1.1	1.2
2019	6	6	7	0	2019/6/6 6:0	4.347	69.8	1.625	206	946	124.532	10.762	250.905	319.155	0	NA	1.1	1.1	1.2
2019	6	6	8	0	2019/6/6 7:0	5.922	67.243	1.857	247.3	946	275.33	23.743	253.498	333.528	0	NA	1.1	1.1	1.2
2019	6	6	9	0	2019/6/6 8:0	8.57	61.65	1.297	208.7	946	481.348	47.067	259.898	356.802	0	NA	1.1	1.1	1.2
2019	6	6	10	0	2019/6/6 9:0	10.207	58.59	1.413	297.5	946	458.653	48.05	284.777	373.838	0	NA	1.1	1.1	1.2
2019	6	6	11	0	2019/6/6 10:0	11.78	54.115	1.302	262.933	946	584.183	63.768	280.135	394.772	0	NA	1.1	1.1	1.2
2019	6	6	12	0	2019/6/6 11:0	13.59	46.813	1.218	236.917	945.75	829.298	96.436	293.362	425.752	0	NA	1.1	1.1	1.2
2019	6	6	13	0	2019/6/6 12:0	13.817	45.452	2.097	277.683	945	656.937	78.561	287.277	425.238	0	NA	1.1	1.1	1.2
2019	6	6	14	0	2019/6/6 13:0	15.08	40.272	2.027	324.333	944.9	906.133	114.772	284.038	439.448	0	NA	1.1	1.1	1.2
2019	6	6	15	0	2019/6/6 14:0	17.492	25.755	2.472	309.7	944.45	769.478	98.711	299.395	447.697	0	NA	1.1	1.1	1.2
2019	6	6	16	0	2019/6/6 15:0	17.275	31.028	1.945	160.183	945	522.162	66.392	324.857	429.545	0	NA	1.1	1.1	1.2
2019	6	6	17	0	2019/6/6 16:0	18.12	26.442	1.628	171.267	944.167	685.322	90.245	294.833	446.407	0	NA	1.1	1.1	1.2
2019	6	6	18	0	2019/6/6 17:0	16.017	34.652	3.61	146.883	944.883	610.088	83.662	293.587	430.278	0	NA	1.1	1.1	1.2
2019	6	6	19	0	2019/6/6 18:0	15.297	35.647	3.573	146.267	945	449.155	63.914	282.903	412.883	0	NA	1.1	1.1	1.2
2019	6	6	20	0	2019/6/6 19:0	16.435	32.252	1.122	187.233	945	294.828	43.214	279.915	404.475	0	NA	1.1	1.1	1.2
2019	6	6	21	0	2019/6/6 20:0	11.937	44.188	2.468	320.133	945	172.019	24.776	284.823	380.74	0	NA	1.1	1.1	1.2
2019	6	6	22	0	2019/6/6 21:0	9.613	52.668	2.405	326.717	945	88.425	12.912	293.23	360.832	0	NA	1.1	1.1	1.2
2019	6	6	23	0	2019/6/6 22:0	7.757	56.708	2.163	262.25	945.683	9.035	1.91	267.187	338.405	0	NA	1.1	1.1	1.2
2019	6	6	24	0	2019/6/6 23:0	6.563	60.535	1.728	176.4	946	0	0.899	264.985	328.655	0	NA	1.1	1.1	1.2
2019	6	7	1	0	2019/6/7 0:0	5.68	63.6	1.4	167.05	946	0	0.989	261.318	322.457	0	NA	1.1	1.1	1.2
2019	6	7	2	0	2019/6/7 1:0	4.58	68.66	1.598	282.9	947	0	0.797	260.468	319.123	0	NA	1.1	1.1	1.2
2019	6	7	3	0	2019/6/7 2:0	4.252	70.525	1.227	234.567	947	0	1.157	259.123	316.635	0	NA	1.1	1.1	1.2
2019	6	7	4	0	2019/6/7 3:0	4.163	71.158	0.997	289.017	947	0	1.446	258.79	315.04	0	NA	1.1	1.1	1.2
2019	6	7	5	0	2019/6/7 4:0	3.92	72.61	1.33	210.8	947	10.949	2.389	258.212	315.372	0	NA	1.1	1.1	1.2
2019	6	7	6	0	2019/6/7 5:0	3.65	73.742	0.928	248.25	947.75	29.723	3.416	256.093	315.522	0	NA	1.1	1.1	1.2
2019	6	7	7	0	2019/6/7 6:0	4.337	73.452	1.958	282	948	192.817	12.966	256.613	321.765	0	NA	1.1	1.1	1.2
2019	6	7	8	0	2019/6/7 7:0	7.033	66.775	1.302	113.45	948	337.067	28.103	260.997	340.197	0	NA	1.1	1.1	1.2
2019	6	7	9	0	2019/6/7 8:0	8.99	60.933	1.755	201.967	948	468.758	44.57	264.568	360.417	0	NA	1.1	1.1	1.2
2019	6	7	10	0	2019/6/7 9:0	11.027	53.657	1.25	229.317	948	588.472	60.552	268.26	382.62	0	NA	1.1	1.1	1.2
2019	6	7	11	0	2019/6/7 10:0	12.472	49	1.85	283.633	948	688.818	76.768	272.86	401.722	0	NA	1.1	1.1	1.2
2019	6	7	12	0	2019/6/7 11:0	13.977	45.11	1.963	286.883	947.1	775.817	91.522	278.773	420.065	0	NA	1.1	1.1	1.2
2019	6	7	13	0	2019/6/7 12:0	14.66	43.105	2.382	302.917	947	832.8	103.2	283.625	432.357	0	NA	1.1	1.1	1.2
2019	6	7	14	0	2019/6/7 13:0	15.483	40.567	2.678	317.867	946.65	874.1	111.607	290.548	441.703	0	NA	1.1	1.1	1.2
2019	6	7	15	0	2019/6/7 14:0	16.198	37.902	4.077	316.433	946.5	871.607	113.771	302.132	443.167	0	NA	1.1	1.1	1.2
2019	6	7	16	0	2019/6/7 15:0	14.857	40.08	3.907	321.583	946.8	280.243	33.643	333.765	401.903	0	NA	1.1	1.1	1.2
2019	6	7	17	0	2019/6/7 16:0	15.55	36.35	1.357	301.933	947	350.895	41.471	331.135	401.978	0	NA	1.1	1.1	1.2
2019	6	7	18	0	2019/6/7 17:0	14.272	40.635	2.438	309.75	946.717	348.81	43.794	318.555	393.388	0	NA	1.1	1.1	1.2
2019	6	7	19	0	2019/6/7 18:0	13.823	43.332	3.09	330.083	947	217.85	26.584	310.197	387.58	0	NA	1.1	1.1	1.2
2019	6	7	20	0	2019/6/7 19:0	11.857	48.088	2.945	317.633	946.917	87.272	10.665	303.083	363.7	0	NA	1.1	1.1	1.2
2019	6	7	21	0	2019/6/7 20:0	12.02	49.298	2.318	259.983	947	81.662	10.479	298.64	358.238	0	NA	1.1	1.1	1.2
2019	6	7	22	0	2019/6/7 21:0	10.832	52.06	2.677	301.75	947	84.697	13.108	274.605	354.893	0	NA	1.1	1.1	1.2
2019	6	7	23	0	2019/6/7 22:0	8.34	59.832	1.937	289.967	947	10.141	1.929	267.075	338.462	0	NA	1.1	1.1	1.2
2019	6	7	24	0	2019/6/7 23:0	6.932	62.037	1.328	151	947	0	0.664	265.393	328.528	0	NA	1.1	1.1	1.2
2019	6	8	1	0	2019/6/8 0:0	6.263	63.958	1.45	239.5	947.933	0	0.882	263.597	323.432	0	NA	1.1	1.1	1.2
2019	6	8	2	0	2019/6/8 1:0	5.303	67.248	1.137	309.4	948	0	0.812	261.917	319.985	0	NA	1.1	1.1	1.2
2019	6	8	3	0	2019/6/8 2:0	3.96	72.922	0.942	261.917	948.067	0	1.139	257.83	315.075	0	NA	1.1	1.1	1.2
2019	6	8	4	0	2019/6/8 3:0	3.298	76.228	1.163	272.033	949	0	1.431	256.448	313.56	0	NA	1.1	1.1	1.2
2019	6	8	5	0	2019/6/8 4:0	3.493	75.842	0.847	192.7	949	10.57	2.807	254.962	313.033	0	NA	1.1	1.1	1.2
2019	6	8	6	0	2019/6/8 5:0	3.137	77.458	1.038	268.283	949	28.498	3.263	254.477	314.115	0	NA	1.1	1.1	1.2
2019	6	8	7	0	2019/6/8 6:0	4.085	75.78	1.48	254.233	949.267	181.217	11.886	254.425	319.803	0	NA	1.1	1.1	1.2
2019	6	8	8	0	2019/6/8 7:0	6.363	69.653	1.185	162.633	950	326.585	26.388	255.762	337.068	0	NA	1.1	1.1	1.2
2019	6	8	9	0	2019/6/8 8:0	8.408	63.017	1.287	280.983	950	457.49	43.431	258.858	357.143	0	NA	1.1	1.1	1.2
2019	6	8	10	0	2019/6/8 9:0	10.597	51.395	1.172	248.383	950	581.418	59.63	262.433	380.435	0	NA	1.1	1.1	1.2
2019	6	8	11	0	2019/6/8 10:0	12.175	46.803	1.492	315.517	950	685.16	76.638	266.573	400.928	0	NA	1.1	1.1	1.2
2019	6	8	12	0	2019/6/8 11:0	13.63	41.827	1.728	284.1	950	762.092	90.812	269.877	419.802	0	NA	1.1	1.1	1.2
2019	6	8	13	0	2019/6/8 12:0	14.858	38.45	2.028	262.1	949.133	815.83	102.58	270.73	433.253	0	NA	1.1	1.1	1.2
2019	6	8	14	0	2019/6/8 13:0	16.337	30.46	1.623	238.283	949	833.9	107.44	274.117	449.59	0	NA	1.1	1.1	1.2
2019	6	8	15	0	2019/6/8 14:0	16.31	33.815	2.357	305.117	949	556.575	70.644	303.133	438	0	NA	1.1	1.1	1.2
2019	6	8	16	0	2019/6/8 15:0	12.845	44.477	2.765	327.683	949	180.79	20.34	337.377	390.453	0	NA	1.1	1.1	1.2
2019	6	8	17	0	2019/6/8 16:0	12.073	49.348	1.938	331.9	949	150.8	16.851	341.708	370.27	0.3	NA	1.1	1.1	1.2
2019	6	8	18	0	2019/6/8 17:0	11.993	48.257	1.323	247.05	949	110.267	11.202	342.12	363.552	0.1	NA	1.1	1.1	1.2
2019	6	8	19	0	2019/6/8 18:0	10.578	53.9	1.578	163.25	949	129.215	14.039	334.675	358.695	0	NA	1.1	1.1	1.2
2019	6	8	20	0	2019/6/8 19:0	11.55	49.338	1.463	241.35	949	184.393	23.282	292.158	363.093	0	NA	1.1	1.1	1.2
2019	6	8	21	0	2019/6/8 20:0	10.475	52.018	1.54	215.65	949	96.075	11.483	290.148	358.16	0	NA	1.1	1.1	1.2
2019	6	8	22	0	2019/6/8 21:0	8.357	57.858	1.955	277.7	949.4	60.19	8.057	271.795	346.052	0	NA	1.1	1.1	1.2
2019	6	8	23	0	2019/6/8 22:0	6.43	62.797	1.245	306.483	950	9.227	1.777	268.343	330.595	0	NA	1.1	1.1	1.2
2019	6	8	24	0	2019/6/8 23:0	4.998	67.293	1.018	300.467	950.867	0	1.14	262.112	321.502	0	NA	1.1	1.1	1.2
2019	6	9	1	0	2019/6/9 0:0	3.833	71.568	1.082	300.833	951.083	0	1.161	258.455	316.027	0	NA	1.1	1.1	1.2
2019	6	9	2	0	2019/6/9 1:0	3.157	74.988	1.028	317.65	952	0	1.134	255.063	313.458	0	NA	1.1	1.1	1.2
2019	6	9	3	0	2019/6/9 2:0	2.7	77.472	1.248	316.75	952	0	1.294	253.425	312.13	0	NA	1.1	1.1	1.2
2019	6	9	4	0	2019/6/9 3:0	2.178	79.555	0.872	302.283	952.317	0	1.526	252.392	310.382	0	NA	1.1	1.1	1.2
2019	6	9	5	0	2019/6/9 4:0	2.202	80.167	0.748	282.5	953	10.004	2.703	252.322	309.89	0	NA	1.1	1.1	1.2
2019	6	9	6	0	2019/6/9 5:0	2.373	80.288	1.157	228.667	953	26.892	3.455	250.762	311.542	0	NA	1.1	1.1	1.2
2019	6	9	7	0	2019/6/9 6:0	3.438	77.922	1.858	271.967	953	185.491	11.341	251.325	318.582	0	NA	1.1	1.1	1.2
2019	6	9	8	0	2019/6/9 7:0	5.533	72.888	1.493	96.1	953	331.358	26.533	254.197	334.613	0	NA	1.1	1.1	1.2
2019	6	9	9	0	2019/6/9 8:0	7.438	65.5	1.207	251.5	953	459.145	42.552	257.572	354.26	0	NA	1.1	1.1	1.2
2019	6	9	10	0	2019/6/9 9:0	9.93	54.075	0.73	182.983	953	575.55	58.382	262.442	378.35	0	NA	1.1	1.1	1.2
2019	6	9	11	0	2019/6/9 10:0	10.762	52.103	1.027	251.7	953	674.758	73.736	267.063	398.79	0	NA	1.1	1.1	1.2
2019	6	9	12	0	2019/6/9 11:0	12.38	47.385	0.942	193.15	952	747.21	87.813	271.402	418.317	0	NA	1.1	1.1	1.2
2019	6	9	13	0	2019/6/9 12:0	13.218	44.703	1.497	263	951.65	796.44	97.648	276.575	432.478	0	NA	1.1	1.1	1.2
2019	6	9	14	0	2019/6/9 13:0	14.527	41.777	1.438	270.633	951	817.083	103.377	281.882	445.158	0	NA	1.1	1.1	1.2
2019	6	9	15	0	2019/6/9 14:0	15.37	40.835	1.95	287.967	950.183	790.273	101.935	284.048	448.675	0	NA	1.1	1.1	1.2
2019	6	9	16	0	2019/6/9 15:0	15.517	41.5	2.538	290.5	949.933	734.698	96.108	284.705	443.068	0	NA	1.1	1.1	1.2
2019	6	9	17	0	2019/6/9 16:0	15.643	41.215	2.585	322.883	949	651.002	85.703	285.163	436.733	0	NA	1.1	1.1	1.2
2019	6	9	18	0	2019/6/9 17:0	14.318	43.695	2.43	329.317	948.683	287.042	36.459	283.952	408.017	0	NA	1.1	1.1	1.2
2019	6	9	19	0	2019/6/9 18:0	11.29	51.045	2.515	191.433	948	295.472	39.288	283.543	378.522	0	NA	1.1	1.1	1.2
2019	6	9	20	0	2019/6/9 19:0	12.608	48.297	2.357	275.867	948	332.76	46.158	285.903	391.018	0	NA	1.1	1.1	1.2
2019	6	9	21	0	2019/6/9 20:0	11.205	51.652	2.715	278.5	948	183.832	24.566	314.862	377.232	0	NA	1.1	1.1	1.2
2019	6	9	22	0	2019/6/9 21:0	11.172	53.21	1.972	223.083	948	98.131	11.924	339.082	363.693	0.3	NA	1.1	1.1	1.2
2019	6	9	23	0	2019/6/9 22:0	9.29	57.662	1.99	215.15	948	23.642	2.933	286.963	346.417	0	NA	1.1	1.1	1.2
2019	6	9	24	0	2019/6/9 23:0	7.357	63.332	1.52	265.333	948	0	1.001	270.263	332.278	0	NA	1.1	1.1	1.2
2019	6	10	1	0	2019/6/10 0:0	6.282	66.392	1.345	258.283	948.6	0	0.688	267.783	326.155	0	NA	1.1	1.1	1.2
2019	6	10	2	0	2019/6/10 1:0	5.435	70.323	1.325	270.65	949	0	0.844	266.807	321.777	0	NA	1.1	1.1	1.2
2019	6	10	3	0	2019/6/10 2:0	4.678	73.392	1.17	258.567	949	0	1.13	265.713	318.583	0	NA	1.1	1.1	1.2
2019	6	10	4	0	2019/6/10 3:0	4.813	73.255	1.267	275.7	949	0	1.35	264.12	318.06	0	NA	1.1	1.1	1.2
2019	6	10	5	0	2019/6/10 4:0	4.432	74.8	1.025	231.15	949.283	8.767	1.885	262.313	317.023	0	NA	1.1	1.1	1.2
2019	6	10	6	0	2019/6/10 5:0	3.953	77.268	1.045	205.183	949.483	22.956	2.765	261.257	316.943	0	NA	1.1	1.1	1.2
2019	6	10	7	0	2019/6/10 6:0	4.43	77.228	1.988	309.083	950	191.106	11.475	261.118	322.497	0	NA	1.1	1.1	1.2
2019	6	10	8	0	2019/6/10 7:0	6.868	71.657	1.923	253.817	950	336.678	27.641	264.743	341.473	0	NA	1.1	1.1	1.2
2019	6	10	9	0	2019/6/10 8:0	9.385	65.187	0.94	148.4	949.367	445.75	40.941	268.7	362.748	0	NA	1.1	1.1	1.2
2019	6	10	10	0	2019/6/10 9:0	11.315	58.807	1.073	217	949	594.377	60.684	291.642	387.403	0	NA	1.1	1.1	1.2
2019	6	10	11	0	2019/6/10 10:0	12.382	55.602	2.12	316.583	949	618.542	67.931	300.253	405.125	0	NA	1.1	1.1	1.2
2019	6	10	12	0	2019/6/10 11:0	13.09	53.71	2.148	300.233	948.917	672.102	79.426	296.478	409.218	0	NA	1.1	1.1	1.2
2019	6	10	13	0	2019/6/10 12:0	15.393	46.468	1.732	271.55	948	724.472	88.02	302.145	434.753	0	NA	1.1	1.1	1.2
2019	6	10	14	0	2019/6/10 13:0	14.425	47.58	2.12	325.95	947.55	606.387	75.271	312.07	416.905	0	NA	1.1	1.1	1.2
2019	6	10	15	0	2019/6/10 14:0	15.738	42.182	2.245	303.533	947	555.067	68.096	322.487	432.503	0	NA	1.1	1.1	1.2
2019	6	10	16	0	2019/6/10 15:0	15.618	40.005	2.182	176.383	947	201.232	22.708	342.888	397.918	0	NA	1.1	1.1	1.2
2019	6	10	17	0	2019/6/10 16:0	14.742	44.07	1.992	315.7	947	213.298	24.706	321.172	384.155	0	NA	1.1	1.1	1.2
2019	6	10	18	0	2019/6/10 17:0	13.11	48.32	2.473	229.25	946.45	507.035	63.755	316.702	401.653	0	NA	1.1	1.1	1.2
2019	6	10	19	0	2019/6/10 18:0	13.078	48.368	3.143	308.167	945.617	469.585	62.897	301.432	403.842	0	NA	1.1	1.1	1.2
2019	6	10	20	0	2019/6/10 19:0	12.727	47.472	2.567	339.133	945	310.85	44.025	282.727	392.105	0	NA	1.1	1.1	1.2
2019	6	10	21	0	2019/6/10 20:0	12.143	47.862	1.905	281.667	945	189.183	26.789	280.25	378.302	0	NA	1.1	1.1	1.2
2019	6	10	22	0	2019/6/10 21:0	10.013	52.555	1.573	311.2	944.017	87.748	12.793	275.56	358.808	0	NA	1.1	1.1	1.2
2019	6	10	23	0	2019/6/10 22:0	8.49	55.777	1.395	322.1	944	9.795	1.774	273.327	340.697	0	NA	1.1	1.1	1.2
2019	6	10	24	0	2019/6/10 23:0	6.548	63.26	1.668	250.483	944.133	0	0.816	270.687	329.662	0	NA	1.1	1.1	1.2
2019	6	11	1	0	2019/6/11 0:0	5.597	68.098	1.155	333.183	944	0	0.902	269.023	323.628	0	NA	1.1	1.1	1.2
2019	6	11	2	0	2019/6/11 1:0	5.452	68.717	0.988	222.45	944	0	0.68	267.09	320.782	0	NA	1.1	1.1	1.2
2019	6	11	3	0	2019/6/11 2:0	4.127	74.223	1.4	293.383	944	0	0.862	266.965	317.667	0	NA	1.1	1.1	1.2
2019	6	11	4	0	2019/6/11 3:0	4.818	73.875	1.802	340.35	943.983	1.993	1.138	279.88	321.045	0	NA	1.1	1.1	1.2
2019	6	11	5	0	2019/6/11 4:0	4.272	76.223	1.145	199.117	943	13.8	1.731	290.01	321.767	0	NA	1.1	1.1	1.2
2019	6	11	6	0	2019/6/11 5:0	4.703	75.582	1.038	247.067	943	50.446	5.562	290.533	324.882	0	NA	1.1	1.1	1.2
2019	6	11	7	0	2019/6/11 6:0	4.757	76.77	0.872	251.25	943	102.037	10.153	300.85	331.14	0	NA	1.1	1.1	1.2
2019	6	11	8	0	2019/6/11 7:0	5.662	74.455	1.74	206.767	943.517	134.413	14.547	312.728	339.517	0	NA	1.1	1.1	1.2
2019	6	11	9	0	2019/6/11 8:0	6.585	71.495	1.307	243.767	944	140.607	14.78	323.535	346.743	0	NA	1.1	1.1	1.2
2019	6	11	10	0	2019/6/11 9:0	7.288	71.638	1.328	158.6	944	219.082	22.568	332.1	355.167	0	NA	1.1	1.1	1.2
2019	6	11	11	0	2019/6/11 10:0	7.918	73.795	1.63	299.183	944	248.307	23.967	336.783	362.56	0	NA	1.1	1.1	1.2
2019	6	11	12	0	2019/6/11 11:0	7.895	75.945	2.03	322.8	944.033	181.853	15.389	342.695	358.305	0.6	NA	1.1	1.1	1.2
2019	6	11	13	0	2019/6/11 12:0	8.032	82.437	2.732	332.783	944.167	359.188	24.863	349.555	361.732	0.7	NA	1.1	1.1	1.2
2019	6	11	14	0	2019/6/11 13:0	8.682	81.417	1.495	255.483	944.483	155.65	10.722	350.635	358.592	0.5	NA	1.1	1.1	1.2
2019	6	11	15	0	2019/6/11 14:0	7	85.79	1.993	239.383	944.533	90.898	5.867	344.87	348.425	2.6	NA	1.1	1.1	1.2
2019	6	11	16	0	2019/6/11 15:0	7.792	80.897	1.562	230.317	944	138.13	9.68	345.598	349.692	0.2	NA	1.1	1.1	1.2
2019	6	11	17	0	2019/6/11 16:0	8.952	72.907	3.423	324.933	944	150.793	12.242	346.43	351.705	0.4	NA	1.1	1.1	1.2
2019	6	11	18	0	2019/6/11 17:0	8.457	76.582	1.9	298.283	944	119.6	14.352	310.122	336.068	0.1	NA	1.1	1.1	1.2
2019	6	11	19	0	2019/6/11 18:0	9.608	69.673	2.975	318.45	943.683	108.9	13.068	303.287	337.877	0	NA	1.1	1.1	1.2
2019	6	11	20	0	2019/6/11 19:0	9.263	68.092	2.327	310.567	943	73.5	8.82	298.426	334.264	0	NA	1.1	1.1	1.2
2019	6	11	21	0	2019/6/11 20:0	8.3	70.382	1.583	228.733	943	49.2	5.904	263.503	330.147	0	NA	1.1	1.1	1.2
2019	6	11	22	0	2019/6/11 21:0	6.783	77.515	1.082	273.4	943	29.1	3.492	263.343	324.524	0	NA	1.1	1.1	1.2
2019	6	11	23	0	2019/6/11 22:0	5.533	80.038	0.992	263.833	943.05	6.2	0.744	301.203	316.102	0	NA	1.1	1.1	1.2
2019	6	11	24	0	2019/6/11 23:0	4.7	80.812	1.767	312.867	944	0.7	0.084	298.348	308.112	0	NA	1.1	1.1	1.2
2019	6	12	1	0	2019/6/12 0:0	4.473	81.498	1.158	253.217	944	0	0	298.478	304.44	0	NA	1.1	1.1	1.2
2019	6	12	2	0	2019/6/12 1:0	4.482	82.027	1.663	293.417	944	0	0	299.52	305.037	0	NA	1.1	1.1	1.2
2019	6	12	3	0	2019/6/12 2:0	4.885	82.97	0.853	277.65	944	0	0	303.382	307.01	0	NA	1.1	1.1	1.2
2019	6	12	4	0	2019/6/12 3:0	4.822	82.907	0.992	219.983	944	1.1	0.132	302.936	307.757	0	NA	1.1	1.1	1.2
2019	6	12	5	0	2019/6/12 4:0	4.963	83.615	1.377	328.2	944	6.6	0.792	305.006	309.991	0	NA	1.1	1.1	1.2
2019	6	12	6	0	2019/6/12 5:0	5.573	81.895	1.443	218.617	944	28.5	3.42	304.921	313.888	0	NA	1.1	1.1	1.2
2019	6	12	7	0	2019/6/12 6:0	5.392	82.53	1.063	208.917	944	84.9	10.188	305.176	320.083	0	NA	1.1	1.1	1.2
2019	6	12	8	0	2019/6/12 7:0	5.548	83.138	1.895	316.917	944	121.6	14.592	307.14	321.448	0	NA	1.1	1.1	1.2
2019	6	12	9	0	2019/6/12 8:0	7.285	79.828	1.808	292.817	944	207.4	24.888	310.007	337.864	0	NA	1.1	1.1	1.2
2019	6	12	10	0	2019/6/12 9:0	8.372	76.167	1.613	281.083	944	277.9	33.348	308.882	346.762	0	NA	1.1	1.1	1.2
2019	6	12	11	0	2019/6/12 10:0	10.153	70.363	1.413	269.983	944	476.7	57.204	307.561	370.355	0	NA	1.1	1.1	1.2
2019	6	12	12	0	2019/6/12 11:0	11.535	65.862	1.85	310.6	944	554.6	66.552	306.661	392.729	0	NA	1.1	1.1	1.2
2019	6	12	13	0	2019/6/12 12:0	11.57	63.075	2.192	283.633	944	808	96.96	301.589	390.22	0	NA	1.1	1.1	1.2
2019	6	12	14	0	2019/6/12 13:0	13.867	50.655	2.212	292.833	943.25	780.9	93.708	270.233	442.045	0	NA	1.1	1.1	1.2
2019	6	12	15	0	2019/6/12 14:0	13.938	49.41	2.415	300.683	943	488.2	58.584	269.515	425.914	0	NA	1.1	1.1	1.2
2019	6	12	16	0	2019/6/12 15:0	13.388	51.433	2.607	336.133	943	424.3	50.916	268.85	403.465	0	NA	1.1	1.1	1.2
2019	6	12	17	0	2019/6/12 16:0	14.05	51.093	2.373	323.833	942.583	399.8	47.976	271.369	414.418	0	NA	1.1	1.1	1.2
2019	6	12	18	0	2019/6/12 17:0	12.21	56.783	2.468	271.767	942	539.6	64.752	268.3	386.295	0	NA	1.1	1.1	1.2
2019	6	12	19	0	2019/6/12 18:0	11.028	59.883	2.515	241.983	942	390.2	46.824	265.953	371.538	0	NA	1.1	1.1	1.2
