datetime,ws,wdir,temp
08/28/22 07:30:00 AM,1,151.6,0
08/28/22 08:00:00 AM,2.67,251.3,0
08/28/22 08:30:00 AM,2.34,261.1,0
08/28/22 09:00:00 AM,1.67,293.4,0
08/28/22 09:30:00 AM,3.01,7,0
08/28/22 10:00:00 AM,3.34,355.2,0
08/28/22 10:30:00 AM,3.67,355.2,0
08/28/22 11:00:00 AM,3.67,353.8,0
08/28/22 11:30:00 AM,4.68,4.2,0
08/28/22 12:00:00 PM,3.34,352.4,0
08/28/22 12:30:00 PM,3.67,351,0
08/28/22 01:00:00 PM,5.68,11.2,0
08/28/22 01:30:00 PM,4.01,349.6,0
08/28/22 02:00:00 PM,6.35,14,0
08/28/22 02:30:00 PM,5.68,355.2,0
08/28/22 03:00:00 PM,3.01,344,0
08/28/22 03:30:00 PM,3.34,329.9,0
08/28/22 04:00:00 PM,5.01,355.2,0
08/28/22 04:30:00 PM,5.01,348.2,0
08/28/22 05:00:00 PM,4.34,353.8,0
08/28/22 05:30:00 PM,3.67,338.3,0
08/28/22 06:00:00 PM,3.01,328.5,0
08/28/22 06:30:00 PM,2.67,338.3,0
08/28/22 07:00:00 PM,3.01,299,0
08/28/22 07:30:00 PM,3.34,351,0
08/28/22 08:00:00 PM,3.34,355.2,0
08/28/22 08:30:00 PM,2.34,331.3,0
08/28/22 09:00:00 PM,2.34,335.5,0
08/28/22 09:30:00 PM,2,349.6,0
08/28/22 10:00:00 PM,1.34,30.9,0
08/28/22 10:30:00 PM,0.67,46.3,0
08/28/22 11:00:00 PM,1,44.9,0
08/28/22 11:30:00 PM,1,32.3,0
08/29/22 12:00:00 AM,0.67,50.5,0
08/29/22 12:30:00 AM,0.33,47.7,0
08/29/22 01:00:00 AM,0.33,4.2,0
08/29/22 01:30:00 AM,0.33,96.9,0
08/29/22 02:00:00 AM,0.67,101.1,0
08/29/22 02:30:00 AM,0.67,164.3,0
08/29/22 03:00:00 AM,0.33,192.3,0
08/29/22 03:30:00 AM,0,192.3,0
08/29/22 04:00:00 AM,0.33,192.3,0
08/29/22 04:30:00 AM,0.33,192.3,0
08/29/22 05:00:00 AM,0,192.3,0
08/29/22 05:30:00 AM,1.34,19.7,0
08/29/22 06:00:00 AM,0.67,73,0
08/29/22 06:30:00 AM,0,56.2,0
08/29/22 07:00:00 AM,0,7,0
08/29/22 07:30:00 AM,0.67,60.4,0
08/29/22 08:00:00 AM,0.67,30.9,0
08/29/22 08:30:00 AM,1.67,322.9,0
08/29/22 09:00:00 AM,3.01,14,0
08/29/22 09:30:00 AM,3.34,353.8,0
08/29/22 10:00:00 AM,3.67,351,0
08/29/22 10:30:00 AM,4.01,344,0
08/29/22 11:00:00 AM,3.34,332.7,0
08/29/22 11:30:00 AM,3.34,332.7,0
08/29/22 12:00:00 PM,3.01,342.6,0
08/29/22 12:30:00 PM,4.01,287.8,0
08/29/22 01:00:00 PM,3.01,331.3,0
08/29/22 01:30:00 PM,4.01,346.8,0
08/29/22 02:00:00 PM,3.67,349.6,0
08/29/22 02:30:00 PM,3.67,355.2,0
08/29/22 03:00:00 PM,3.67,7,0
08/29/22 03:30:00 PM,4.34,2.8,0
08/29/22 04:00:00 PM,3.67,352.4,0
08/29/22 04:30:00 PM,3.67,331.3,0
08/29/22 05:00:00 PM,3.01,318.7,0
08/29/22 05:30:00 PM,3.34,342.6,0
08/29/22 06:00:00 PM,3.01,336.9,0
08/29/22 06:30:00 PM,3.01,341.2,0
08/29/22 07:00:00 PM,2.67,342.6,0
08/29/22 07:30:00 PM,3.01,348.2,0
08/29/22 08:00:00 PM,2.67,351,0
08/29/22 08:30:00 PM,3.01,355.2,0
08/29/22 09:00:00 PM,2.34,4.2,0
08/29/22 09:30:00 PM,1.67,23.9,0
08/29/22 10:00:00 PM,1.67,15.4,0
08/29/22 10:30:00 PM,0.67,29.5,0
08/29/22 11:00:00 PM,0.33,46.3,0
08/29/22 11:30:00 PM,0,46.3,0
08/30/22 12:00:00 AM,0.67,54.8,0
08/30/22 12:30:00 AM,1.67,46.3,0
08/30/22 01:00:00 AM,1.67,348.2,0
08/30/22 01:30:00 AM,0.67,91.3,0
08/30/22 02:00:00 AM,0.33,94.1,0
08/30/22 02:30:00 AM,1,37.9,0
08/30/22 03:00:00 AM,0.33,77.2,0
08/30/22 03:30:00 AM,0.33,78.6,0
08/30/22 04:00:00 AM,1,182.5,0
08/30/22 04:30:00 AM,0.67,195.1,0
08/30/22 05:00:00 AM,1,183.9,0
08/30/22 05:30:00 AM,1.34,200.8,0
08/30/22 06:00:00 AM,1.34,182.5,0
08/30/22 06:30:00 AM,0.67,139,0
08/30/22 07:00:00 AM,1.34,282.2,0
08/30/22 07:30:00 AM,1.67,244.3,0
08/30/22 08:00:00 AM,2,322.9,0
08/30/22 08:30:00 AM,2.34,7,0
08/30/22 09:00:00 AM,1.67,8.4,0
08/30/22 09:30:00 AM,2.34,2.8,0
08/30/22 10:00:00 AM,3.01,4.2,0
08/30/22 10:30:00 AM,3.34,355.2,0
08/30/22 11:00:00 AM,3.34,346.8,0
08/30/22 11:30:00 AM,3.34,352.4,0
08/30/22 12:00:00 PM,3.67,348.2,0
08/30/22 12:30:00 PM,4.68,7,0
08/30/22 01:00:00 PM,4.68,2.8,0
08/30/22 01:30:00 PM,4.68,355.2,0
08/30/22 02:00:00 PM,5.01,8.4,0
08/30/22 02:30:00 PM,5.01,16.8,0
08/30/22 03:00:00 PM,5.34,9.8,0
08/30/22 03:30:00 PM,5.34,14,0
08/30/22 04:00:00 PM,5.01,11.2,0
08/30/22 04:30:00 PM,4.68,7,0
08/30/22 05:00:00 PM,4.68,353.8,0
08/30/22 05:30:00 PM,4.68,348.2,0
08/30/22 06:00:00 PM,4.34,355.2,0
08/30/22 06:30:00 PM,3.01,344,0
08/30/22 07:00:00 PM,3.01,345.4,0
08/30/22 07:30:00 PM,2.34,300.4,0
08/30/22 08:00:00 PM,3.34,355.2,0
08/30/22 08:30:00 PM,2.34,336.9,0
08/30/22 09:00:00 PM,2,355.2,0
08/30/22 09:30:00 PM,1.67,344,0
08/30/22 10:00:00 PM,2,355.2,0
08/30/22 10:30:00 PM,1,28.1,0
08/30/22 11:00:00 PM,0.33,68.8,0
08/30/22 11:30:00 PM,0.33,89.9,0
08/31/22 12:00:00 AM,0.33,89.9,0
08/31/22 12:30:00 AM,0.33,89.9,0
08/31/22 01:00:00 AM,0.33,89.9,0
08/31/22 01:30:00 AM,0.33,127.8,0
08/31/22 02:00:00 AM,1,207.8,0
08/31/22 02:30:00 AM,0.33,219,0
08/31/22 03:00:00 AM,0.67,200.8,0
08/31/22 03:30:00 AM,0.67,165.7,0
08/31/22 04:00:00 AM,1.34,185.3,0
08/31/22 04:30:00 AM,1.34,178.3,0
08/31/22 05:00:00 AM,1.34,185.3,0
08/31/22 05:30:00 AM,1,164.3,0
08/31/22 06:00:00 AM,0.67,92.7,0
08/31/22 06:30:00 AM,0.33,129.2,0
08/31/22 07:00:00 AM,0.33,178.3,0
08/31/22 07:30:00 AM,1,168.5,0
08/31/22 08:00:00 AM,1.67,249.9,0
08/31/22 08:30:00 AM,2.34,252.7,0
08/31/22 09:00:00 AM,1.67,254.1,0
08/31/22 09:30:00 AM,1,328.5,0
08/31/22 10:00:00 AM,2.34,11.2,0
08/31/22 10:30:00 AM,3.34,0,0
08/31/22 11:00:00 AM,4.01,5.6,0
08/31/22 11:30:00 AM,4.68,8.4,0
08/31/22 12:00:00 PM,4.01,353.8,0
08/31/22 12:30:00 PM,4.34,353.8,0
08/31/22 01:00:00 PM,4.01,348.2,0
08/31/22 01:30:00 PM,4.68,355.2,0
08/31/22 02:00:00 PM,5.01,4.2,0
08/31/22 02:30:00 PM,5.34,8.4,0
08/31/22 03:00:00 PM,5.01,9.8,0
08/31/22 03:30:00 PM,5.01,14,0
08/31/22 04:00:00 PM,5.34,12.6,0
08/31/22 04:30:00 PM,5.01,12.6,0
08/31/22 05:00:00 PM,5.01,19.7,0
08/31/22 05:30:00 PM,4.68,345.4,0
08/31/22 06:00:00 PM,4.34,355.2,0
08/31/22 06:30:00 PM,4.01,349.6,0
08/31/22 07:00:00 PM,3.01,336.9,0
08/31/22 07:30:00 PM,2.34,329.9,0
08/31/22 08:00:00 PM,2.34,301.8,0
08/31/22 08:30:00 PM,2.34,346.8,0
08/31/22 09:00:00 PM,2.34,352.4,0
08/31/22 09:30:00 PM,2.34,355.2,0
08/31/22 10:00:00 PM,1.67,2.8,0
08/31/22 10:30:00 PM,1,43.5,0
08/31/22 11:00:00 PM,1,37.9,0
08/31/22 11:30:00 PM,0.33,53.3,0
09/01/2022 00:00,0.33,53.3,0
09/01/2022 00:30,0,53.3,0
09/01/2022 01:00,0,53.3,0
09/01/2022 01:30,0.33,53.3,0
09/01/2022 02:00,0.33,140.4,0
09/01/2022 02:30,0.67,167.1,0
09/01/2022 03:00,1,171.3,0
09/01/2022 03:30,1,168.5,0
09/01/2022 04:00,1.34,167.1,0
09/01/2022 04:30,0.67,162.9,0
09/01/2022 05:00,1,161.5,0
09/01/2022 05:30,1,168.5,0
09/01/2022 06:00,1,167.1,0
09/01/2022 06:30,1,164.3,0
09/01/2022 07:00,1.34,162.9,0
09/01/2022 07:30,1,162.9,0
09/01/2022 08:00,1.34,176.9,0
09/01/2022 08:30,1.67,261.1,0
09/01/2022 09:00,1.67,329.9,0
09/01/2022 09:30,2.34,1.4,0
09/01/2022 10:00,3.01,1.4,0
09/01/2022 10:30,3.34,355.2,0
09/01/2022 11:00,4.34,7,0
09/01/2022 11:30,4.68,11.2,0
09/01/2022 12:00,4.68,7,0
09/01/2022 12:30,5.01,11.2,0
09/01/2022 13:00,5.68,4.2,0
09/01/2022 13:30,4.68,355.2,0
09/01/2022 14:00,4.34,349.6,0
09/01/2022 14:30,4.34,355.2,0
09/01/2022 15:00,4.34,0,0
09/01/2022 15:30,4.01,355.2,0
09/01/2022 16:00,3.67,2.8,0
09/01/2022 16:30,4.68,12.6,0
09/01/2022 17:00,4.34,4.2,0
09/01/2022 17:30,3.67,355.2,0
09/01/2022 18:00,4.01,355.2,0
09/01/2022 18:30,3.67,355.2,0
09/01/2022 19:00,2.67,342.6,0
09/01/2022 19:30,2.67,346.8,0
09/01/2022 20:00,3.01,344,0
09/01/2022 20:30,2.67,349.6,0
09/01/2022 21:00,2,348.2,0
09/01/2022 21:30,2,7,0
09/01/2022 22:00,2.34,9.8,0
09/01/2022 22:30,1.34,1.4,0
09/01/2022 23:00,1.34,339.7,0
09/01/2022 23:30,1.34,286.4,0
09/02/2022 00:00,2,344,0
09/02/2022 00:30,3.01,268.1,0
09/02/2022 01:00,1.67,1.4,0
09/02/2022 01:30,0.67,29.5,0
09/02/2022 02:00,0,30.9,0
09/02/2022 02:30,0,53.3,0
09/02/2022 03:00,0.33,53.3,0
09/02/2022 03:30,1.34,220.4,0
09/02/2022 04:00,1,190.9,0
09/02/2022 04:30,0.67,190.9,0
09/02/2022 05:00,1.34,176.9,0
09/02/2022 05:30,1.34,193.7,0
09/02/2022 06:00,1.67,186.7,0
09/02/2022 06:30,2,176.9,0
09/02/2022 07:00,1.34,183.9,0
09/02/2022 07:30,1,174.1,0
09/02/2022 08:00,1.34,256.9,0
09/02/2022 08:30,2.34,255.5,0
09/02/2022 09:00,2.34,251.3,0
09/02/2022 09:30,2.67,7,0
09/02/2022 10:00,3.01,352.4,0
09/02/2022 10:30,3.67,2.8,0
09/02/2022 11:00,4.34,8.4,0
09/02/2022 11:30,5.01,8.4,0
09/02/2022 12:00,4.34,1.4,0
09/02/2022 12:30,4.68,1.4,0
09/02/2022 13:00,5.01,1.4,0
09/02/2022 13:30,5.68,5.6,0
09/02/2022 14:00,4.68,355.2,0
09/02/2022 14:30,5.01,7,0
09/02/2022 15:00,5.68,14,0
09/02/2022 15:30,5.01,9.8,0
09/02/2022 16:00,4.34,355.2,0
09/02/2022 16:30,5.34,7,0
09/02/2022 17:00,5.01,2.8,0
09/02/2022 17:30,4.01,353.8,0
09/02/2022 18:00,4.01,346.8,0
09/02/2022 18:30,3.67,339.7,0
09/02/2022 19:00,3.34,352.4,0
09/02/2022 19:30,3.34,353.8,0
09/02/2022 20:00,2.67,342.6,0
09/02/2022 20:30,2,300.4,0
09/02/2022 21:00,2,344,0
09/02/2022 21:30,2.34,2.8,0
09/02/2022 22:00,2.34,0,0
09/02/2022 22:30,2.67,0,0
09/02/2022 23:00,2,15.4,0
09/02/2022 23:30,1,56.2,0
09/03/2022 00:00,0.33,95.5,0
09/03/2022 00:30,0.33,91.3,0
09/03/2022 01:00,1.34,2.8,0
09/03/2022 01:30,0.33,355.2,0
09/03/2022 02:00,0,355.2,0
09/03/2022 02:30,0.33,355.2,0
09/03/2022 03:00,0.33,355.2,0
09/03/2022 03:30,0.33,355.2,0
09/03/2022 04:00,0.33,158.6,0
09/03/2022 04:30,0,165.7,0
09/03/2022 05:00,0.33,175.5,0
09/03/2022 05:30,0.67,219,0
09/03/2022 06:00,0,251.3,0
09/03/2022 06:30,0.33,290.6,0
09/03/2022 07:00,0.67,268.1,0
09/03/2022 07:30,1.34,329.9,0
09/03/2022 08:00,1.67,9.8,0
09/03/2022 08:30,1.67,4.2,0
09/03/2022 09:00,1.34,5.6,0
09/03/2022 09:30,1.34,342.6,0
09/03/2022 10:00,3.67,11.2,0
09/03/2022 10:30,4.34,8.4,0
09/03/2022 11:00,5.01,7,0
09/03/2022 11:30,4.68,7,0
09/03/2022 12:00,5.01,8.4,0
09/03/2022 12:30,5.01,11.2,0
09/03/2022 13:00,6.35,23.9,0
09/03/2022 13:30,5.34,11.2,0
09/03/2022 14:00,6.01,9.8,0
09/03/2022 14:30,6.68,21.1,0
09/03/2022 15:00,7.01,8.4,0
09/03/2022 15:30,6.68,7,0
09/03/2022 16:00,6.35,16.8,0
09/03/2022 16:30,5.68,355.2,0
09/03/2022 17:00,5.01,346.8,0
09/03/2022 17:30,5.01,353.8,0
09/03/2022 18:00,5.01,353.8,0
09/03/2022 18:30,4.01,349.6,0
09/03/2022 19:00,3.67,344,0
09/03/2022 19:30,3.34,310.3,0
09/03/2022 20:00,2.67,342.6,0
09/03/2022 20:30,2.67,338.3,0
09/03/2022 21:00,3.34,355.2,0
09/03/2022 21:30,2.34,355.2,0
09/03/2022 22:00,2.67,352.4,0
09/03/2022 22:30,2,9.8,0
09/03/2022 23:00,1.67,21.1,0
09/03/2022 23:30,0.67,42.1,0
09/04/2022 00:00,0.67,9.8,0
09/04/2022 00:30,1.34,46.3,0
09/04/2022 01:00,0,47.7,0
09/04/2022 01:30,0,47.7,0
09/04/2022 02:00,0,47.7,0
09/04/2022 02:30,0.67,35.1,0
09/04/2022 03:00,1,40.7,0
09/04/2022 03:30,0.33,21.1,0
09/04/2022 04:00,0.33,40.7,0
09/04/2022 04:30,0,40.7,0
09/04/2022 05:00,0.33,40.7,0
09/04/2022 05:30,1,11.2,0
09/04/2022 06:00,1.34,21.1,0
09/04/2022 06:30,1.34,21.1,0
09/04/2022 07:00,1.67,7,0
09/04/2022 07:30,2,345.4,0
09/04/2022 08:00,2,7,0
09/04/2022 08:30,2,1.4,0
09/04/2022 09:00,2.67,355.2,0
09/04/2022 09:30,3.67,352.4,0
09/04/2022 10:00,3.67,352.4,0
09/04/2022 10:30,4.01,353.8,0
09/04/2022 11:00,4.34,346.8,0
09/04/2022 11:30,3.67,348.2,0
09/04/2022 12:00,3.01,324.3,0
09/04/2022 12:30,2.67,331.3,0
09/04/2022 13:00,3.67,351,0
09/04/2022 13:30,4.01,353.8,0
09/04/2022 14:00,4.68,349.6,0
09/04/2022 14:30,4.68,353.8,0
09/04/2022 15:00,4.68,355.2,0
09/04/2022 15:30,4.34,348.2,0
09/04/2022 16:00,4.68,353.8,0
09/04/2022 16:30,4.68,352.4,0
09/04/2022 17:00,4.01,348.2,0
09/04/2022 17:30,3.67,351,0
09/04/2022 18:00,3.34,351,0
09/04/2022 18:30,3.01,338.3,0
09/04/2022 19:00,2,327.1,0
09/04/2022 19:30,2.34,355.2,0
09/04/2022 20:00,2.67,9.8,0
09/04/2022 20:30,2.34,353.8,0
09/04/2022 21:00,2,0,0
09/04/2022 21:30,2.34,4.2,0
09/04/2022 22:00,2.34,7,0
09/04/2022 22:30,2.34,355.2,0
09/04/2022 23:00,2.67,353.8,0
09/04/2022 23:30,2.34,342.6,0
09/05/2022 00:00,2.34,332.7,0
09/05/2022 00:30,2.67,342.6,0
09/05/2022 01:00,2.67,349.6,0
09/05/2022 01:30,2.67,346.8,0
09/05/2022 02:00,3.01,355.2,0
09/05/2022 02:30,3.34,355.2,0
09/05/2022 03:00,3.01,355.2,0
09/05/2022 03:30,3.01,339.7,0
09/05/2022 04:00,2,0,0
09/05/2022 04:30,1.67,21.1,0
09/05/2022 05:00,0.67,12.6,0
09/05/2022 05:30,0.67,15.4,0
09/05/2022 06:00,1,7,0
09/05/2022 06:30,1.34,44.9,0
09/05/2022 07:00,2,349.6,0
09/05/2022 07:30,2,345.4,0
09/05/2022 08:00,2.67,349.6,0
09/05/2022 08:30,3.34,345.4,0
09/05/2022 09:00,3.01,321.5,0
09/05/2022 09:30,3.01,342.6,0
09/05/2022 10:00,3.34,352.4,0
09/05/2022 10:30,4.34,355.2,0
09/05/2022 11:00,5.01,2.8,0
09/05/2022 11:30,5.68,2.8,0
09/05/2022 12:00,5.68,5.6,0
09/05/2022 12:30,6.35,5.6,0
09/05/2022 13:00,4.68,352.4,0
09/05/2022 13:30,5.01,353.8,0
09/05/2022 14:00,3.67,348.2,0
09/05/2022 14:30,4.34,342.6,0
09/05/2022 15:00,6.01,9.8,0
09/05/2022 15:30,5.68,12.6,0
09/05/2022 16:00,6.01,16.8,0
09/05/2022 16:30,5.68,11.2,0
09/05/2022 17:00,5.68,9.8,0
09/05/2022 17:30,5.01,5.6,0
09/05/2022 18:00,4.68,1.4,0
09/05/2022 18:30,4.34,349.6,0
09/05/2022 19:00,3.67,351,0
09/05/2022 19:30,3.67,353.8,0
09/05/2022 20:00,3.01,346.8,0
09/05/2022 20:30,2,344,0
09/05/2022 21:00,1.67,314.5,0
09/05/2022 21:30,2,9.8,0
09/05/2022 22:00,1.34,25.3,0
09/05/2022 22:30,0.67,33.7,0
09/05/2022 23:00,0.33,16.8,0
09/05/2022 23:30,0.33,37.9,0
09/06/2022 00:00,0,42.1,0
09/06/2022 00:30,0,42.1,0
09/06/2022 01:00,0,46.3,0
09/06/2022 01:30,0,53.3,0
09/06/2022 02:00,0,53.3,0
09/06/2022 02:30,0.33,286.4,0
09/06/2022 03:00,0,273.8,0
09/06/2022 03:30,0.33,175.5,0
09/06/2022 04:00,0.67,147.4,0
09/06/2022 04:30,0.33,134.8,0
09/06/2022 05:00,0,134.8,0
09/06/2022 05:30,0.33,134.8,0
09/06/2022 06:00,0.33,71.6,0
09/06/2022 06:30,0,40.7,0
09/06/2022 07:00,0,32.3,0
09/06/2022 07:30,0,46.3,0
09/06/2022 08:00,1.34,268.1,0
09/06/2022 08:30,1.67,308.9,0
09/06/2022 09:00,2.34,1.4,0
09/06/2022 09:30,2.34,346.8,0
09/06/2022 10:00,3.01,353.8,0
09/06/2022 10:30,4.01,7,0
09/06/2022 11:00,4.68,15.4,0
09/06/2022 11:30,5.01,9.8,0
09/06/2022 12:00,5.34,14,0
09/06/2022 12:30,5.34,9.8,0
09/06/2022 13:00,6.01,12.6,0
09/06/2022 13:30,6.35,4.2,0
09/06/2022 14:00,6.35,8.4,0
09/06/2022 14:30,5.68,7,0
09/06/2022 15:00,6.01,14,0
09/06/2022 15:30,5.68,19.7,0
09/06/2022 16:00,5.68,12.6,0
09/06/2022 16:30,5.68,8.4,0
09/06/2022 17:00,5.34,14,0
09/06/2022 17:30,5.34,12.6,0
09/06/2022 18:00,4.68,1.4,0
09/06/2022 18:30,4.34,349.6,0
09/06/2022 19:00,3.67,349.6,0
09/06/2022 19:30,3.34,351,0
09/06/2022 20:00,2.67,332.7,0
09/06/2022 20:30,1.67,336.9,0
09/06/2022 21:00,2.34,0,0
09/06/2022 21:30,2,352.4,0
09/06/2022 22:00,1.34,28.1,0
09/06/2022 22:30,1,53.3,0
09/06/2022 23:00,0.33,53.3,0
09/06/2022 23:30,0.67,5.6,0
09/07/2022 00:00,1.34,26.7,0
09/07/2022 00:30,1.67,9.8,0
09/07/2022 01:00,1.34,332.7,0
09/07/2022 01:30,1,348.2,0
09/07/2022 02:00,1.34,46.3,0
09/07/2022 02:30,0.67,49.1,0
09/07/2022 03:00,0.67,70.2,0
09/07/2022 03:30,1,29.5,0
09/07/2022 04:00,1.34,1.4,0
09/07/2022 04:30,1,336.9,0
09/07/2022 05:00,1,26.7,0
09/07/2022 05:30,0.33,54.8,0
09/07/2022 06:00,0.67,28.1,0
09/07/2022 06:30,0.33,216.2,0
09/07/2022 07:00,0.67,117.9,0
09/07/2022 07:30,1,234.5,0
09/07/2022 08:00,1,134.8,0
09/07/2022 08:30,2,256.9,0
09/07/2022 09:00,1.67,262.5,0
09/07/2022 09:30,1.34,261.1,0
09/07/2022 10:00,1.34,259.7,0
09/07/2022 10:30,1.34,278,0
09/07/2022 11:00,2.67,12.6,0
09/07/2022 11:30,3.01,9.8,0
09/07/2022 12:00,3.01,1.4,0
09/07/2022 12:30,2.34,314.5,0
09/07/2022 13:00,2,353.8,0
09/07/2022 13:30,3.34,307.5,0
09/07/2022 14:00,2.67,329.9,0
09/07/2022 14:30,3.67,341.2,0
09/07/2022 15:00,5.01,355.2,0
09/07/2022 15:30,5.68,355.2,0
09/07/2022 16:00,5.34,4.2,0
09/07/2022 16:30,5.34,9.8,0
09/07/2022 17:00,5.34,5.6,0
09/07/2022 17:30,5.34,8.4,0
09/07/2022 18:00,4.01,346.8,0
09/07/2022 18:30,3.67,345.4,0
09/07/2022 19:00,3.34,342.6,0
09/07/2022 19:30,3.01,352.4,0
09/07/2022 20:00,3.01,1.4,0
09/07/2022 20:30,2.67,355.2,0
09/07/2022 21:00,2,23.9,0
09/07/2022 21:30,0.33,53.3,0
09/07/2022 22:00,0.33,70.2,0
09/07/2022 22:30,0.33,160,0
09/07/2022 23:00,0,168.5,0
09/07/2022 23:30,0,168.5,0
09/08/2022 00:00,0,168.5,0
09/08/2022 00:30,0.33,168.5,0
09/08/2022 01:00,0,168.5,0
09/08/2022 01:30,0.33,168.5,0
09/08/2022 02:00,0,168.5,0
09/08/2022 02:30,0.33,168.5,0
09/08/2022 03:00,0.33,168.5,0
09/08/2022 03:30,0.67,172.7,0
09/08/2022 04:00,1,165.7,0
09/08/2022 04:30,1,165.7,0
09/08/2022 05:00,1.34,160,0
09/08/2022 05:30,1.34,158.6,0
09/08/2022 06:00,1.67,164.3,0
09/08/2022 06:30,2,158.6,0
09/08/2022 07:00,1.67,162.9,0
09/08/2022 07:30,2.34,172.7,0
09/08/2022 08:00,1.67,186.7,0
09/08/2022 08:30,2,255.5,0
09/08/2022 09:00,3.01,262.5,0
09/08/2022 09:30,2,258.3,0
09/08/2022 10:00,3.01,7,0
09/08/2022 10:30,3.01,8.4,0
09/08/2022 11:00,3.34,8.4,0
09/08/2022 11:30,4.68,7,0
09/08/2022 12:00,5.34,4.2,0
09/08/2022 12:30,5.01,4.2,0
09/08/2022 13:00,4.34,355.2,0
09/08/2022 13:30,4.34,352.4,0
09/08/2022 14:00,4.68,2.8,0
09/08/2022 14:30,4.68,355.2,0
09/08/2022 15:00,5.34,5.6,0
09/08/2022 15:30,5.68,2.8,0
09/08/2022 16:00,5.68,9.8,0
09/08/2022 16:30,5.01,5.6,0
09/08/2022 17:00,5.68,5.6,0
09/08/2022 17:30,5.34,2.8,0
09/08/2022 18:00,4.68,355.2,0
09/08/2022 18:30,4.01,349.6,0
09/08/2022 19:00,3.34,349.6,0
09/08/2022 19:30,3.01,345.4,0
09/08/2022 20:00,3.01,328.5,0
09/08/2022 20:30,1.67,308.9,0
09/08/2022 21:00,1.67,19.7,0
09/08/2022 21:30,0.67,36.5,0
09/08/2022 22:00,0.33,263.9,0
09/08/2022 22:30,0,266.7,0
09/08/2022 23:00,0,266.7,0
09/08/2022 23:30,0,266.7,0
09/09/2022 00:00,0,266.7,0
09/09/2022 00:30,0,266.7,0
09/09/2022 01:00,0,266.7,0
09/09/2022 01:30,0.33,266.7,0
09/09/2022 02:00,0.67,67.4,0
09/09/2022 02:30,0.67,77.2,0
09/09/2022 03:00,0,113.7,0
09/09/2022 03:30,0.33,136.2,0
09/09/2022 04:00,0.67,162.9,0
09/09/2022 04:30,1,203.6,0
09/09/2022 05:00,1,160,0
09/09/2022 05:30,1,167.1,0
09/09/2022 06:00,1.34,157.2,0
09/09/2022 06:30,1,155.8,0
09/09/2022 07:00,1.34,165.7,0
09/09/2022 07:30,1.34,155.8,0
09/09/2022 08:00,1.34,220.4,0
09/09/2022 08:30,2.67,248.5,0
09/09/2022 09:00,2.67,256.9,0
09/09/2022 09:30,2,273.8,0
09/09/2022 10:00,2.67,9.8,0
09/09/2022 10:30,3.34,7,0
09/09/2022 11:00,4.01,4.2,0
09/09/2022 11:30,4.68,4.2,0
09/09/2022 12:00,5.68,5.6,0
09/09/2022 12:30,5.01,355.2,0
09/09/2022 13:00,5.68,1.4,0
09/09/2022 13:30,5.68,2.8,0
09/09/2022 14:00,5.68,14,0
09/09/2022 14:30,6.35,21.1,0
09/09/2022 15:00,5.68,0,0
09/09/2022 15:30,5.68,0,0
09/09/2022 16:00,6.01,9.8,0
09/09/2022 16:30,6.01,11.2,0
09/09/2022 17:00,5.34,7,0
09/09/2022 17:30,5.34,4.2,0
09/09/2022 18:00,4.68,353.8,0
09/09/2022 18:30,3.34,338.3,0
09/09/2022 19:00,3.01,349.6,0
09/09/2022 19:30,2.34,336.9,0
09/09/2022 20:00,2,325.7,0
09/09/2022 20:30,2.67,339.7,0
09/09/2022 21:00,2.67,353.8,0
09/09/2022 21:30,2,7,0
09/09/2022 22:00,1.34,32.3,0
09/09/2022 22:30,0.67,30.9,0
09/09/2022 23:00,0,42.1,0
09/09/2022 23:30,0.33,42.1,0
09/10/2022 00:00,0,42.1,0
09/10/2022 00:30,0.67,57.6,0
09/10/2022 01:00,0.33,89.9,0
09/10/2022 01:30,0.33,89.9,0
09/10/2022 02:00,0,89.9,0
09/10/2022 02:30,0,89.9,0
09/10/2022 03:00,0,89.9,0
09/10/2022 03:30,0,89.9,0
09/10/2022 04:00,0,89.9,0
09/10/2022 04:30,0,89.9,0
09/10/2022 05:00,0.33,94.1,0
09/10/2022 05:30,0.33,153,0
09/10/2022 06:00,0.33,200.8,0
09/10/2022 06:30,0.33,196.5,0
09/10/2022 07:00,0.67,217.6,0
09/10/2022 07:30,1.34,249.9,0
09/10/2022 08:00,2,241.5,0
09/10/2022 08:30,2,262.5,0
09/10/2022 09:00,2.67,259.7,0
09/10/2022 09:30,2.67,7,0
09/10/2022 10:00,3.67,355.2,0
09/10/2022 10:30,4.01,353.8,0
09/10/2022 11:00,3.34,353.8,0
09/10/2022 11:30,4.68,7,0
09/10/2022 12:00,5.34,11.2,0
09/10/2022 12:30,5.34,7,0
09/10/2022 13:00,6.01,21.1,0
09/10/2022 13:30,5.68,15.4,0
09/10/2022 14:00,4.34,339.7,0
09/10/2022 14:30,7.68,273.8,0
09/10/2022 15:00,2.34,341.2,0
09/10/2022 15:30,2.67,345.4,0
09/10/2022 16:00,3.34,335.5,0
09/10/2022 16:30,4.01,1.4,0
09/10/2022 17:00,4.34,353.8,0
09/10/2022 17:30,4.34,355.2,0
09/10/2022 18:00,5.01,2.8,0
09/10/2022 18:30,4.01,353.8,0
09/10/2022 19:00,3.67,348.2,0
09/10/2022 19:30,2.67,346.8,0
09/10/2022 20:00,2,2.8,0
